c Random k-CNF Generator. J. Giraldez-Cru
c   value n = 25000
c   value m = 105250
c   value k = 3
c   value seed = 0
p cnf 25000 105250
-13793 -19573 18358 0
7079 6776 14932 0
-10887 -16161 -3401 0
10717 1404 2491 0
-17941 -13612 -7578 0
-4026 23720 -3218 0
-10424 -2698 -12840 0
-9262 15408 14487 0
-6177 -17740 -17794 0
-2848 -15536 1777 0
10105 -20681 12701 0
3462 19111 -19477 0
18393 -4997 1989 0
13146 -15714 3392 0
15636 -6 8355 0
14566 -20383 -7074 0
9135 -22158 1124 0
-21975 22772 16531 0
2813 -3948 622 0
11958 -23147 7510 0
-13735 -8251 19542 0
-1435 3064 13652 0
12263 -21457 -18648 0
14251 -9602 -713 0
17642 16589 -17070 0
-996 6154 -3804 0
24422 15289 17314 0
545 3615 15085 0
-17075 -6427 -19032 0
9048 -18384 -8530 0
-16557 23470 8133 0
-11098 16257 -11196 0
-24749 3519 24004 0
-9749 -17770 -8605 0
-1813 1763 -194 0
10235 -2759 22699 0
-14038 -2180 -12987 0
-6351 -2724 -16601 0
12787 -11150 -14379 0
23170 11549 -24115 0
-6700 -3106 -22584 0
6184 5555 -13840 0
-17379 -5304 8711 0
-16383 -6404 -1480 0
-16339 24568 -3242 0
-7884 -9802 22352 0
-5583 -15192 -24531 0
9921 -12894 -18606 0
17874 -681 -21107 0
23604 -23850 -7656 0
-22718 21901 2113 0
-11654 3084 7667 0
-16845 11815 4322 0
-555 -3197 -10725 0
-18386 10887 1645 0
12980 -18771 -11446 0
-10331 -15705 -17989 0
-1214 16977 22235 0
-11171 9850 14267 0
23630 -8454 -13116 0
-6285 22523 1369 0
24749 -9176 -4452 0
-7415 17373 -16266 0
-11737 -17927 -10814 0
-13813 -2665 13053 0
-15457 -15644 23175 0
-18255 -17326 -13879 0
2595 9891 22207 0
-24829 -21062 7057 0
-14095 11043 -15510 0
18563 8679 4384 0
-19931 8427 -13560 0
-15734 -15841 22284 0
23352 -18929 6562 0
517 24094 -9226 0
13569 5902 16221 0
11743 15508 -8547 0
16973 -18103 9789 0
14180 9283 -5850 0
-21236 -23378 -16892 0
-3097 8292 16922 0
-7480 19574 348 0
-12391 -10307 7541 0
-9674 10 -1469 0
-16236 527 16914 0
16813 14095 -22816 0
-8034 -838 -13323 0
-7932 -17810 -22777 0
-17720 23341 -7060 0
-14922 -19576 -21789 0
-23165 -14024 21432 0
-15087 12856 16005 0
-15434 -246 -1311 0
14326 -1272 17673 0
-15795 8859 18199 0
24060 -671 -7293 0
-21875 56 24482 0
-1550 -7987 8644 0
15678 -17059 6984 0
14089 23332 17912 0
-10877 -21496 -6935 0
23660 2934 11142 0
14664 9720 2740 0
7327 24045 -4011 0
24999 6191 4221 0
-18197 5251 -4891 0
16841 18477 21299 0
16323 11378 -4285 0
24966 -2056 12695 0
-6949 -16144 -11026 0
16212 -18373 23874 0
14499 -17032 -1807 0
640 23048 -11526 0
3379 5374 1923 0
23741 -5372 8113 0
2961 14920 -13363 0
24204 6760 -6840 0
20502 -23082 9569 0
16138 14399 -11624 0
-3833 -21348 -19120 0
6210 3911 3844 0
-5083 18409 12227 0
-23242 19049 10274 0
1119 -22427 -15647 0
-3041 12520 -12370 0
-11154 -15480 18641 0
15868 -14683 401 0
14059 1536 14834 0
23628 -17674 4233 0
1603 12858 -580 0
-20722 -19067 -4490 0
15917 -15502 14251 0
3144 5095 8299 0
-13417 6213 22077 0
20416 606 9596 0
24137 -11759 -76 0
17778 18978 -6110 0
-18178 -8037 23998 0
-8011 23016 -16671 0
-12243 -24618 -4528 0
-4174 11692 -14946 0
-16 2608 21799 0
-14266 5751 1893 0
13916 -19168 -8106 0
10992 5935 -8711 0
-20588 -5071 -11821 0
-12015 -22848 22150 0
9476 -7377 21538 0
8473 6740 19553 0
16495 10334 -19171 0
12374 5860 22214 0
-2320 -5875 24821 0
15470 -11492 -5572 0
17363 -407 -16091 0
16820 2750 13377 0
16882 14689 -18447 0
20054 -1703 -7647 0
17203 -11179 -6375 0
13741 11003 -13114 0
-8293 2498 14800 0
-18815 14871 20659 0
7380 8542 17885 0
7201 24012 -4376 0
4124 -16374 -21134 0
-20214 -8193 15235 0
24942 16426 4924 0
-18388 11479 -6626 0
-17386 3681 -9156 0
15113 -17421 11511 0
19578 -17066 14008 0
-9377 -2232 -3878 0
-5035 -9612 -12420 0
14271 -16812 2783 0
9998 12287 -19156 0
-6131 23852 -18700 0
12718 23793 -10125 0
17641 8532 -21603 0
15618 -918 -283 0
16126 7382 -9056 0
2636 -1959 17473 0
-16643 2688 -19704 0
-11872 24074 -20667 0
15643 13345 3830 0
-18425 23342 -16116 0
3932 20825 -14967 0
-22631 8542 -13759 0
24107 -1182 -22291 0
-20709 -16799 -14560 0
-12344 24276 -21941 0
-12751 1911 15251 0
-5223 -18553 17938 0
-16278 21777 -17012 0
3297 -12419 -5356 0
-7126 -22196 -3697 0
-14594 -1127 -24521 0
20912 -15110 24414 0
-9671 -14216 -595 0
-23313 -1277 -8746 0
4224 -4972 -8021 0
17516 9074 1284 0
-7766 5648 11188 0
17056 13277 -7964 0
-9067 -16573 -11735 0
5774 15051 282 0
822 -4644 -1408 0
16695 16907 7869 0
16108 -1577 13437 0
8055 -16241 6065 0
8152 11816 -11036 0
-16172 4331 11461 0
8807 -12097 -17108 0
19995 -4152 -5384 0
-2958 -4570 13309 0
6044 -10343 -3359 0
6325 -11164 -24354 0
24085 19210 -16260 0
-6953 10318 -9189 0
-20389 -18372 16781 0
17805 -1523 3597 0
20192 -9046 -7927 0
6652 -17853 11375 0
-23759 4199 6878 0
-20495 -7156 2799 0
-8803 4552 -13141 0
-3513 -10876 -15657 0
19218 1312 -9866 0
-10477 -8265 11535 0
11017 -20005 -4906 0
2798 -12810 22780 0
-6394 -8001 23178 0
5672 6005 -16030 0
-17047 21115 -20228 0
15276 7961 -18735 0
18075 8115 14638 0
-6215 -11627 -514 0
-13223 -5844 -1825 0
-14441 7673 -1441 0
17327 -18689 12798 0
-22233 -21486 16959 0
11364 -19231 -24959 0
9541 -24903 22315 0
16922 8301 -18430 0
3501 23576 -1390 0
-22236 16650 -9505 0
-11873 14217 -12483 0
-3738 18791 9679 0
-21915 -8231 -17351 0
14707 -558 2391 0
2504 -14142 15229 0
19462 16857 -9459 0
10773 -1398 713 0
-8087 -18319 -9013 0
17868 13172 -7589 0
10610 -10407 15590 0
11466 -13631 4806 0
-23948 8721 -23597 0
24978 -5635 23179 0
-17328 11693 15088 0
-19719 14197 20581 0
-9947 8658 12438 0
-10757 -19430 5187 0
2822 18869 14857 0
-11834 -11736 3028 0
-10774 -22345 -13434 0
-1364 162 -18417 0
22521 -24110 18489 0
-21117 -24087 -24123 0
10648 7767 -10815 0
-735 18837 16363 0
-21316 20135 -21 0
105 -5891 10802 0
5291 -8712 -4670 0
20147 -11898 7758 0
23175 14023 21454 0
2960 6738 21616 0
-21376 4259 12077 0
-14864 16727 -11163 0
-5338 -2374 10281 0
-7505 19461 -4117 0
-23867 -15776 15603 0
15239 -15880 12846 0
-1041 -21170 12909 0
22062 7668 -24806 0
-4819 5842 -13829 0
-1273 8802 11918 0
14240 -5177 -16176 0
1316 11393 -7903 0
3830 -16730 -1628 0
-14111 -15586 -21088 0
9579 5805 -3215 0
182 -21043 -10446 0
13027 13435 -22967 0
935 -10497 -5635 0
-741 6667 -11476 0
-5921 24291 11629 0
-17838 13530 -16806 0
366 -14845 19550 0
24620 -18675 2631 0
17599 24137 -18217 0
-13687 -8715 15373 0
-8253 -8896 -11415 0
10051 13274 16202 0
-8017 14209 -1698 0
5003 6301 24716 0
7831 3573 -24007 0
19459 12762 3888 0
2616 -13127 -18733 0
-22165 4098 3759 0
-24796 21697 -2895 0
-9364 -10383 2961 0
-24736 -9987 3209 0
-2502 -20037 16482 0
-18703 19406 -5690 0
-11752 -24408 -11990 0
-11468 -7238 6914 0
1826 18049 -19676 0
5713 -20664 24154 0
15797 9181 3252 0
-19555 328 -24948 0
13801 -9691 -1682 0
-16762 -778 3020 0
-19970 19631 -23057 0
-11451 -13334 8814 0
-8493 16437 -8221 0
11834 19256 -6811 0
-18748 -21081 16211 0
4775 18146 -11874 0
-3928 8942 -21054 0
23531 19849 -21381 0
-23478 8649 -22423 0
16511 16762 14552 0
-19531 -11731 -9183 0
8939 -14534 13868 0
17752 14378 -5304 0
17324 -1211 15912 0
15486 11310 3344 0
6696 -16084 21489 0
-18570 11364 -5431 0
-5975 9894 -279 0
-18708 24724 279 0
7482 -16234 17041 0
-22034 2116 -3771 0
22568 -11054 -9656 0
-11435 20157 -24033 0
8090 12481 16596 0
-24001 -2966 -2905 0
-2345 -9662 -10341 0
15185 -19583 13056 0
-20615 16909 -22949 0
-12245 1968 -22672 0
-12524 9450 5258 0
-4564 -6483 -7373 0
-24686 -4050 9779 0
694 6836 4935 0
16078 -14925 17415 0
-7673 5278 -20381 0
-1930 23974 -21394 0
3622 14158 7328 0
16677 -9773 -24236 0
-14625 13369 -1204 0
-3649 17244 2005 0
258 -21807 24839 0
-7630 -12845 -3888 0
-17408 4890 2075 0
-22343 20967 8351 0
6109 -3640 -13628 0
17841 -21921 -12601 0
-14234 -542 18111 0
12913 8570 -2883 0
3501 14546 7603 0
21056 -18194 -24847 0
-23060 -18451 -13005 0
-22898 17433 17201 0
-18137 -9840 22090 0
-20211 -23534 -18057 0
19913 -4643 -13048 0
-8541 -22483 1320 0
-12493 3069 18213 0
-5603 -15981 1782 0
-24837 10833 16327 0
23792 6888 -9521 0
-23638 -4947 -19323 0
2994 19196 -11755 0
-20195 3684 -12947 0
8636 15246 2832 0
-1692 10159 -7474 0
6091 10051 -21309 0
-7410 -22543 15729 0
-622 19498 -6709 0
18755 -19334 -17542 0
-10082 9477 15781 0
10954 -8114 12080 0
21628 2460 -6275 0
-8383 -22654 -9959 0
-12681 -6289 -204 0
-15512 24333 -10362 0
-14338 -5423 11764 0
1998 -4185 -9307 0
-17726 -21158 20156 0
15786 -14913 5841 0
24679 16346 15318 0
-15460 -2299 14783 0
-2539 15278 17242 0
165 -23660 -14895 0
1475 -2692 -12536 0
-1679 9556 3220 0
-3392 15245 -8642 0
-15156 -17242 -4178 0
-15814 1319 16688 0
-10969 -17104 22952 0
-16809 -16783 -14297 0
23478 -23594 -7947 0
13261 17484 -23224 0
5502 -17648 -13236 0
11749 10475 7279 0
-24284 -12153 -16834 0
-2503 -6896 -7078 0
-2496 -13403 -15671 0
23026 20568 -16989 0
-14713 22888 445 0
-12664 6049 8579 0
-18312 4526 -7172 0
17610 17786 16007 0
-15833 23288 6 0
20420 10036 10480 0
-2699 671 13984 0
10884 -3173 12232 0
9314 22020 -634 0
-24984 -20045 12554 0
-8325 1109 10441 0
-8769 5124 16489 0
8699 -23435 -21015 0
7222 -16044 -13800 0
-23228 -23229 3439 0
-23233 10000 -13474 0
65 -12698 -14144 0
-14048 14934 8668 0
-1279 24247 -5688 0
18265 -24230 17084 0
-5818 -23906 18193 0
7610 24026 23316 0
-24099 -7724 -21751 0
11465 -14945 -4146 0
-264 -4524 -18726 0
20055 -19109 -3726 0
-8528 -19173 -7775 0
14024 24572 -22708 0
22691 17203 13306 0
19730 -10467 3888 0
11814 7636 -2793 0
5006 15245 18171 0
-3321 5695 -894 0
16423 17159 -7191 0
11921 8775 3066 0
-5646 3829 -22174 0
-723 -12356 -7698 0
-24850 -1379 23622 0
13909 15422 15824 0
-2215 10151 -1290 0
-6102 -21964 277 0
-246 -1969 15521 0
-18416 21642 -21216 0
10662 -13064 -13374 0
9204 16336 -22148 0
-12269 13334 17328 0
-795 -14056 -4684 0
24844 5257 -22414 0
-23465 -19166 4187 0
-14288 -12732 -14338 0
-6929 10185 2653 0
-7205 -10430 20974 0
14078 -20198 17615 0
-10293 -5859 22030 0
15018 6414 13366 0
3518 -18682 -1699 0
-20845 10828 7106 0
-16880 -10672 -12363 0
5646 488 -22880 0
-9832 6128 1963 0
15521 -13056 -12147 0
-18174 11613 -13928 0
-14147 -690 477 0
23113 2334 22687 0
-20142 -17351 4100 0
-8507 -20868 14134 0
-1557 -8065 24961 0
-8663 16296 -10632 0
-12377 21941 2472 0
-1608 23125 8599 0
-3570 -13645 -21654 0
-7068 23170 24618 0
-12347 -12316 -307 0
-12824 1780 -2640 0
1862 -21922 11343 0
-5962 -21780 23562 0
-20095 14689 -6626 0
11407 14703 -22922 0
13391 -2079 11214 0
15862 20038 -9338 0
24460 14959 14335 0
12465 13378 12504 0
12083 -724 16172 0
3741 4899 -17951 0
22733 6761 6224 0
9075 4074 -3004 0
-7636 -24168 9044 0
-5614 -10574 23746 0
-19887 -23964 -824 0
22452 6177 12213 0
-6790 -5636 -2171 0
-21124 -18101 -15548 0
24979 21535 7623 0
-16150 275 -12522 0
453 -23007 10634 0
-6676 -7081 14707 0
1031 -6069 -13874 0
10074 -3034 -15799 0
8819 14272 -6115 0
994 -11723 -12291 0
-13206 9864 9279 0
6728 22339 18731 0
-22275 -22318 15265 0
21250 4819 -15539 0
-8771 -5271 4898 0
-19404 3299 3330 0
462 4329 750 0
-14335 -14403 -3783 0
-21485 14573 9406 0
18951 -15567 -21129 0
-6242 20124 22344 0
-15520 -1852 19683 0
-9250 -15478 -17000 0
15866 -11727 13170 0
-6404 -11849 -18441 0
2653 -22604 13091 0
5983 -23065 -17419 0
-6732 -3751 23173 0
1867 16588 -12746 0
-11272 10538 19664 0
23752 -16779 -14787 0
-21096 -23650 7990 0
7130 -24251 -23468 0
-24129 -15116 -1546 0
3650 -12872 4747 0
13442 6876 -2350 0
1532 -12858 16767 0
-18951 10942 -20517 0
8475 -12808 -12104 0
-21220 15431 13994 0
-15883 -14183 -5772 0
-22022 1630 -20774 0
-5011 8759 11376 0
19830 24239 17844 0
12728 -2888 22067 0
17474 -16330 -3942 0
11175 9213 8152 0
2941 -3163 19093 0
14810 2990 -6900 0
18265 -24209 13682 0
7258 -6444 19216 0
4382 19817 20845 0
16507 16179 -4603 0
2882 -11009 20193 0
-20725 -23736 -23081 0
9143 -16209 -5762 0
-13085 -2383 6326 0
-21236 21676 -9489 0
6680 -11485 3830 0
4931 -4749 -3038 0
-18612 3359 -833 0
-12828 -7740 -20649 0
-8672 -24246 -11828 0
-4627 18479 -14188 0
16171 5556 4275 0
-14251 14698 11835 0
-11364 19134 5569 0
-17690 6721 2244 0
-18530 13400 5080 0
-22359 -18330 1181 0
-16748 3294 4539 0
8933 -16121 3630 0
20933 -16144 -2875 0
24112 -12122 -21353 0
-13299 -3293 -1908 0
-17573 -8895 7958 0
-4407 11611 2091 0
-9976 20652 -8812 0
3571 -14181 -22211 0
8651 -2891 -6893 0
-9831 10990 -10186 0
5721 -19922 -17658 0
9350 -15855 -153 0
-12224 6318 3627 0
24928 -19617 -6919 0
18188 -3541 7165 0
1145 -24300 18775 0
-3235 -627 -14426 0
3398 -4197 19958 0
16961 4199 14200 0
15205 -14029 -190 0
-390 -19749 11463 0
-9399 -4098 -2317 0
903 -7673 24987 0
4529 23953 -19603 0
2799 17140 14495 0
9964 -18284 5146 0
-3738 -12870 -5772 0
9516 7620 -1321 0
-4473 24580 -5519 0
-18673 14784 -10900 0
10214 6525 -22000 0
-21676 7275 -17450 0
15345 -8177 -16474 0
15331 -12706 -15426 0
1285 -15504 23917 0
-15779 16819 8552 0
-20925 -20557 -21422 0
18048 -5072 -4041 0
-19368 -896 19972 0
-16239 -10920 -9755 0
-18490 -21133 7631 0
-6841 9161 14905 0
15642 -24505 -23081 0
-7116 6187 -2138 0
-13893 -7471 -8994 0
-12810 14601 -812 0
-21361 1877 -12720 0
-9134 -19925 -9143 0
4526 -5644 1391 0
-24497 13234 -12310 0
-603 23075 -24795 0
-8233 -4916 307 0
14489 11909 -24811 0
3922 10376 22349 0
-6059 -24269 -4819 0
-6404 -3430 10771 0
23568 16142 12648 0
2639 -276 23924 0
-11782 21153 -4567 0
4524 12002 -17801 0
8185 -12604 7227 0
-7979 12189 -12142 0
-8285 -1677 15403 0
-24447 -5598 778 0
13147 3009 16398 0
9317 -9412 -19827 0
20088 24331 -10969 0
-7735 -1970 -2596 0
-6658 -5103 15100 0
-2576 -9626 2101 0
-11728 -17810 -14705 0
-18955 -17141 18245 0
-22448 -16777 -19921 0
-12850 -7576 16871 0
-13628 12074 -19879 0
-5025 21391 -20642 0
-16204 -16478 11325 0
-18524 -15564 -13294 0
12471 -13573 9748 0
-2570 7500 10725 0
-4671 -19228 19886 0
-10727 4534 -12026 0
20323 -1981 -20155 0
6595 -6183 -19082 0
-23465 -11162 -6155 0
9695 -7538 -2545 0
21689 15093 -10374 0
8013 -8616 17289 0
12658 -21086 -5861 0
-22405 -15008 4713 0
-8129 11030 -23940 0
-3014 13108 19825 0
-6392 -8430 13157 0
-17898 -15024 -19339 0
3331 4841 21852 0
-9485 -14535 -4390 0
-3382 2575 -19482 0
5107 10587 19450 0
-22396 -23244 6887 0
19608 12000 -21894 0
24320 -20128 24275 0
14611 -14494 -12382 0
9435 -12237 12163 0
22592 21486 18539 0
-16930 24816 -23379 0
5134 652 -4265 0
-9523 20385 -6840 0
-20356 492 8778 0
6157 -22887 -7022 0
-13044 8846 -19021 0
1289 -8166 -5501 0
-564 -22776 -11346 0
-4297 23563 14934 0
7812 -21154 11419 0
1350 -4435 -11234 0
16080 -9568 3237 0
-20344 -10442 23622 0
18535 22150 -24113 0
-2313 3306 -13351 0
686 -16349 13548 0
11058 8990 13065 0
7910 905 -10841 0
-19255 -5201 755 0
540 4364 -21908 0
-11958 5713 17694 0
14543 21792 18614 0
-17780 8488 -4055 0
7753 -2022 17556 0
23217 20686 20862 0
2919 21371 3562 0
16466 -7429 -12551 0
4531 6690 4807 0
6723 -945 1360 0
-7477 17836 5723 0
20736 -4794 -11436 0
-13429 10688 24579 0
-7042 -3467 8066 0
2449 2571 -10088 0
-20004 787 -5773 0
-15865 3705 18496 0
10779 -20171 17276 0
14681 16053 23965 0
19488 22775 16261 0
-20847 21603 9097 0
-1569 17338 -13890 0
4356 22118 -24577 0
-3935 -4160 -19396 0
-12000 22960 -21966 0
-13439 -17963 14105 0
-10564 -180 -17809 0
-4059 2310 -4331 0
12686 16990 -20383 0
-11650 -11477 9509 0
-2911 23675 6111 0
3359 16596 -23448 0
-17248 20951 -20566 0
-8176 -24885 16077 0
-18923 -3237 -14036 0
-7241 8027 23350 0
-21345 -18590 14881 0
-5505 -14000 17190 0
1188 -1685 9180 0
12922 4687 12008 0
22431 23949 10683 0
3541 2307 2278 0
-1989 10906 -23228 0
13906 10433 -14465 0
-4982 20708 -9053 0
10369 -2948 -17079 0
-8718 -15644 -2021 0
-23599 12500 -7372 0
-15788 -13687 -409 0
16319 -1609 21447 0
-3327 15391 20395 0
-14009 -18931 -22701 0
7638 -12271 24958 0
22217 17528 -10390 0
3033 -22509 -6097 0
-12085 24229 396 0
-20516 -7947 7391 0
-13888 -22897 -19891 0
12611 5036 24929 0
-13019 -21355 17889 0
-9465 16033 8279 0
21211 21393 -2210 0
-18911 -4030 -5832 0
10220 17598 -23360 0
-20610 20631 12220 0
18058 24067 -11449 0
18454 10934 -10747 0
-844 16173 24995 0
12086 3784 -5030 0
12015 8154 17736 0
-4903 8971 -8768 0
-13182 5181 -5160 0
-6743 15444 -541 0
-3926 663 -18139 0
18637 -21272 5121 0
-5857 5682 -4187 0
8657 -24135 6473 0
-19403 16330 22645 0
-19397 3416 -1428 0
-15778 15430 -9582 0
-8514 11684 -18552 0
-8633 16217 15084 0
-5145 14311 5527 0
22037 -18237 -6190 0
6527 -11873 -18813 0
-11647 9081 -24494 0
7186 -17737 14980 0
-13658 3491 6310 0
-11302 14239 -9725 0
4082 -5017 16506 0
5015 -4882 3189 0
-23566 4866 19406 0
5001 1362 8716 0
10528 23399 -1952 0
8069 -4925 -5177 0
-1881 7924 -14257 0
17727 -15109 23346 0
-7706 20118 -1836 0
5367 22771 7427 0
-15091 1852 3795 0
-6596 6866 -8676 0
1137 21783 4893 0
20542 -1784 6255 0
-4257 3663 -4653 0
-22561 11731 929 0
19089 -13611 -8852 0
24697 22689 15312 0
-23042 21747 -10429 0
16230 2113 -8200 0
-23656 8556 -10051 0
-2450 -15151 8269 0
-2477 -16287 -5051 0
-7369 3180 23186 0
4975 -7437 1848 0
-9627 21349 -13578 0
-10556 15437 18541 0
-10759 -15133 -16229 0
-1071 4527 -12975 0
2851 -20756 6440 0
2402 10763 14995 0
-12453 -13212 21497 0
12073 -7040 -12784 0
8475 5760 7315 0
6661 10735 -14751 0
-8508 11713 2451 0
13438 13620 -17887 0
-6978 -24379 24372 0
14558 -16801 3898 0
18885 -19651 16005 0
324 -22053 1767 0
-15318 -857 6330 0
-11814 4281 -13369 0
-15949 12755 10480 0
-23264 -19415 -21214 0
-4366 19275 -7927 0
-6817 7712 -21546 0
-16055 6041 -12276 0
6778 -20598 20428 0
-10675 -14482 6431 0
-1679 6157 19835 0
19797 12826 12043 0
1126 -24640 16323 0
5846 6940 4077 0
16326 21555 -23492 0
-12539 -921 9118 0
-11817 -24089 -16829 0
-24715 -6495 -22869 0
3342 -13273 9818 0
-23770 15299 15652 0
-5200 -16978 -21808 0
16386 -11774 -9634 0
3428 4252 625 0
19750 10097 -7564 0
-23826 -1422 -4119 0
-13669 -5313 -21391 0
14138 -8481 -11831 0
-5966 24547 9677 0
20186 -2889 14301 0
5004 -18010 4600 0
-20655 14561 12929 0
8814 -5946 16054 0
-18447 -9373 20305 0
10423 20474 -5402 0
9339 10651 23175 0
4809 15672 19839 0
-1199 4809 -3320 0
-4381 -10775 -2866 0
5409 -5960 -22106 0
19710 2315 6467 0
24309 -22969 -21027 0
12237 23135 18324 0
3290 7933 19048 0
-23595 18356 14521 0
20348 -2694 172 0
-18522 -7502 -15843 0
-13361 -52 -20651 0
8032 20784 22777 0
2249 1192 20089 0
15707 20901 22403 0
22173 -20209 11724 0
9552 -7445 -9858 0
2875 2087 -17790 0
21923 17033 2497 0
-11443 12380 -5190 0
2966 22253 4043 0
-18808 -10613 20446 0
5811 9996 16229 0
3587 -12245 -17421 0
23675 -2951 -13321 0
-21078 16475 -24882 0
24153 1026 -23678 0
-9010 -3901 -764 0
18151 17175 9148 0
-20648 -3617 -21527 0
17189 -6583 -18780 0
-21232 -16742 -20744 0
-16677 -22552 22092 0
24258 17491 -9336 0
-16678 16165 -3638 0
-21350 3594 11464 0
12583 2746 -12490 0
-11261 -11755 7742 0
-3376 21258 -24916 0
-12524 -16905 19884 0
402 445 17818 0
-19181 13028 -9560 0
-6277 21057 -23463 0
-3368 20314 -15953 0
4055 3343 23470 0
24044 -24692 2063 0
10507 3627 -4809 0
-22996 6239 -7915 0
22089 -9614 20524 0
-22004 13489 -12428 0
8240 -13891 4225 0
-1057 -24423 -17252 0
-1968 22051 -13308 0
16783 16770 -8621 0
24087 -20824 3315 0
22556 -19867 19359 0
-24619 21726 22985 0
-20779 11073 4223 0
20045 8162 5188 0
15569 21517 -18677 0
19348 4756 23919 0
-23572 -5813 14693 0
7176 24132 11744 0
-20483 -15914 -3513 0
-20456 -15001 15689 0
-23770 -12556 -10555 0
9480 -3526 23632 0
7464 15656 9705 0
-11686 -10701 17866 0
-16874 -1269 -14382 0
1902 11968 -19138 0
-820 -10540 -16302 0
-15512 9067 6785 0
18607 -4549 -22699 0
-22120 -16356 4051 0
-12808 -6478 7958 0
-14714 -15957 2836 0
-13346 -23421 -18491 0
-23050 -1458 20543 0
7267 9683 13163 0
-21648 -11584 -131 0
-7137 3755 2022 0
-14790 -19267 -11088 0
-21575 -12873 6988 0
-10625 1344 14696 0
6027 5503 -21173 0
13984 -20217 3481 0
-16819 -24914 18253 0
1662 14315 -19711 0
-22204 -21581 20745 0
-10367 -9580 -7329 0
1849 -8069 -11083 0
-3870 14210 21701 0
6309 2136 926 0
-13296 -12760 -2269 0
-2991 -18786 -7772 0
15515 24122 -19340 0
-18996 7292 10605 0
-12248 8953 -24919 0
-23310 -6157 -12851 0
-19055 -7875 13782 0
-17735 -9723 13202 0
20169 -4944 2412 0
-16870 -11252 -4547 0
9147 15899 8659 0
-11415 10242 18796 0
-10538 756 -17917 0
-21229 -19751 -209 0
-6833 -23351 -9161 0
-23103 13012 -6669 0
2305 23418 5895 0
-16087 -16152 6969 0
20640 2673 -11912 0
23051 10894 -14515 0
18950 -20040 -5414 0
2608 22806 7007 0
-21403 24696 7762 0
5672 -20924 18865 0
-5880 -19109 -17215 0
-6392 -8563 21578 0
-4413 -10868 -19996 0
1659 -18306 -2499 0
8628 5297 -5171 0
11891 3348 7416 0
-1406 -22297 -2455 0
-23171 -24904 16613 0
-5177 -12658 16308 0
4290 -18329 3583 0
23154 -15560 14043 0
6720 -13304 -22606 0
-3298 9068 -24825 0
14645 10726 -9482 0
-17143 -19353 -14778 0
-13666 -6244 9477 0
12433 -24001 -6773 0
-14888 -13523 23028 0
22852 10051 2038 0
-14159 -14340 -20366 0
-17741 -12494 2278 0
-6784 10565 -15581 0
-20741 -13862 16000 0
11917 19858 -1725 0
-21398 3353 12430 0
2527 -17018 10025 0
12004 20802 -9025 0
-18776 -10689 13899 0
8156 24892 -23949 0
10193 -14050 4640 0
21910 -23143 8485 0
24187 -21278 19050 0
6119 8370 24263 0
-22118 20286 -19121 0
15195 -16683 -22473 0
2624 10561 -5842 0
-12648 22564 -1643 0
-13024 -16340 -3684 0
-1922 15847 -3575 0
-17222 1039 -8977 0
-21861 22948 23471 0
21698 -22135 -19748 0
-15747 19605 -3117 0
-15009 8075 14754 0
481 23269 -6436 0
14305 -892 -16996 0
-20146 4891 5912 0
-13141 -17914 13603 0
8176 -11187 4449 0
3102 -19760 -5487 0
-12078 -7972 19786 0
1900 -4669 8272 0
-21647 11767 2877 0
-16115 18128 10951 0
-5868 -18608 -9219 0
-3655 -7913 1462 0
-12003 -19410 -6352 0
-17914 23902 -15617 0
-6516 -7077 -18155 0
2316 -10179 4266 0
24154 -13608 -12237 0
18939 -15508 -8258 0
2211 -3506 11376 0
-5087 10973 4503 0
7389 -16840 -23111 0
-16607 11847 -22375 0
9420 15201 8136 0
7123 -8114 -7038 0
-22739 -5981 5466 0
7245 24648 6996 0
-11510 23801 -20604 0
-15098 17739 -2463 0
14707 -19949 22320 0
-1083 16387 8292 0
-5585 23775 16484 0
-20047 6733 -3330 0
8773 16152 -18530 0
-16909 23274 -17995 0
15298 12364 -15327 0
-20763 -19608 -14974 0
-2759 22469 -13774 0
-14714 3919 22864 0
8528 -18625 -17813 0
5847 11059 551 0
-14139 -16644 -24326 0
21974 -3042 -6058 0
-303 -11815 13562 0
-10184 -20075 11835 0
19530 -10372 -24199 0
-9856 -22486 10158 0
16181 16596 -7627 0
21306 -6309 -11545 0
-19169 -14836 21521 0
-3333 12035 7580 0
-3884 17525 15575 0
19561 14498 -18616 0
16970 -14800 -21782 0
5531 -16335 -8208 0
-17366 -10864 -9931 0
7916 12071 23769 0
-18073 -3251 15364 0
17051 15908 -21673 0
19947 -10076 -2860 0
-16468 4761 -14894 0
15399 24996 -7418 0
5973 -19556 13267 0
15940 -11525 19418 0
4074 -17056 -10752 0
-12281 773 12967 0
13564 -8688 -37 0
12332 18112 -19639 0
2695 -10163 1898 0
15719 -5109 -11974 0
-18579 12928 8086 0
-24824 3326 -8081 0
-23594 -9298 18988 0
-11860 -238 -5512 0
-6278 20663 13919 0
-8381 -7943 -14691 0
12700 12858 14730 0
4088 189 -7842 0
-23727 -2884 9356 0
-624 9954 -14464 0
-3949 19884 18744 0
3386 -19708 22069 0
-11466 9653 22719 0
-5453 12864 14308 0
2317 10493 9970 0
-16235 -18874 9264 0
22278 -6573 22122 0
-12007 -10660 22310 0
11200 -738 16545 0
-20555 -17714 1499 0
-1371 13014 21382 0
-20114 -16400 7441 0
