c Random k-CNF Generator. J. Giraldez-Cru
c   value n = 25000
c   value m = 95000
c   value k = 3
c   value seed = 9999
p cnf 25000 95000
19645 -1512 -8330 0
-64 3762 4361 0
-7920 16499 -23086 0
16792 -6555 11711 0
-24562 23546 2754 0
17588 -21025 7370 0
22607 5536 -8504 0
5819 8443 -13351 0
-15996 -24292 -9224 0
22592 -11364 19338 0
2485 -6009 12202 0
-10815 -22424 15963 0
-15175 -21695 -7462 0
4612 -13486 5368 0
-16323 4400 3913 0
-19076 21987 -24938 0
17797 -19593 21825 0
-1300 -411 5267 0
-6002 7758 20910 0
6577 -5350 -7274 0
-915 -7834 -4634 0
-13116 10000 -18409 0
20430 16526 6455 0
-2891 21138 -19940 0
-8259 3812 15691 0
3523 14239 -12678 0
-3460 7036 23622 0
16636 24687 15385 0
-21902 -5689 23142 0
-17812 3617 19843 0
-16437 -4531 19029 0
12422 8998 4028 0
22182 4428 -20554 0
3636 23670 8043 0
14927 -6928 11854 0
-5618 -10451 1092 0
9647 -5262 -8127 0
-8268 -21898 -7814 0
-23652 -10151 -4854 0
13146 19314 -8470 0
7988 -10750 4353 0
2016 -23171 -13350 0
-6044 -20352 9129 0
17949 15339 7799 0
991 -5266 6078 0
-12844 2235 7880 0
5287 -11881 4494 0
-13414 11500 17743 0
-12579 -10152 -2893 0
8784 14649 -22207 0
-17253 22636 24308 0
-21605 -24652 13831 0
-1307 -22047 534 0
-10435 -14995 15873 0
9585 7337 12490 0
15663 11532 14724 0
-23542 16818 -1604 0
-3035 -5231 4455 0
-20777 -9161 -14606 0
15022 -17944 20606 0
-12228 1549 18242 0
2887 14505 9245 0
16717 -15811 -6291 0
-17251 -17598 -12637 0
24475 -2182 11325 0
11964 9196 22856 0
1687 -7738 14673 0
19642 2124 11256 0
24096 14253 -20416 0
5054 4274 -4712 0
659 7853 22612 0
-18900 -10739 12116 0
19496 -2456 19279 0
17138 -11058 -11876 0
-4774 -10532 -5409 0
7450 -22495 -14605 0
5305 15533 13694 0
-19978 -10174 -15817 0
22585 -9269 -5069 0
9352 5674 694 0
-14063 -6333 8546 0
-11674 -16584 -19285 0
15142 -11080 -13092 0
9420 -3217 15501 0
12647 -24343 17384 0
-18055 -6792 -14878 0
24011 -12097 21762 0
-12704 23426 -6935 0
19873 -21010 -7555 0
16293 -5361 4581 0
16987 10776 -10913 0
-532 -22449 18848 0
11168 3942 21279 0
15611 13361 -24496 0
-6111 1007 15190 0
-23494 10414 -21981 0
-4723 9424 -429 0
-1484 13480 15206 0
-24770 8352 -11215 0
-23677 -24644 7928 0
-3257 -16630 18703 0
5521 8514 7503 0
-24368 -19681 11445 0
-20647 1644 -24805 0
-11494 -7754 17164 0
18035 -22600 2577 0
6367 18674 -12000 0
-6796 11510 -479 0
13353 -11279 182 0
-24568 1307 -24826 0
-7495 20915 7807 0
17549 1435 -16320 0
-51 17155 -2353 0
2847 4153 -3996 0
19004 6998 3101 0
11167 32 17052 0
-13743 6398 10726 0
17094 4545 22235 0
-17573 17898 24865 0
9106 -17465 -1172 0
-8931 -16311 -22086 0
8090 211 14873 0
15761 16613 7027 0
-18113 -19460 -11179 0
13460 -13463 -18176 0
-16561 15981 9559 0
-8612 -4723 -15956 0
10689 -21816 -20501 0
-7923 -5740 -13398 0
-7788 6198 -22214 0
311 -15128 4876 0
-22396 14569 -5086 0
-12268 5330 13050 0
10646 14794 -7509 0
13176 -3254 -12323 0
22703 -11166 -3303 0
7261 -11129 24377 0
-23217 -21818 12545 0
10069 21092 9636 0
14818 -3879 15833 0
-12031 20541 22313 0
8258 9289 11881 0
4695 12908 -17210 0
17744 23554 23356 0
16605 -11729 -1609 0
-3927 -9432 4126 0
23582 8044 6606 0
-22958 22612 -3423 0
-10502 -7680 15867 0
11490 -22497 11097 0
2322 -879 6638 0
24634 488 15926 0
-11515 5182 -3833 0
-20076 -22926 -2386 0
-18431 -14530 -5467 0
-11391 9808 -6250 0
6868 8389 -14293 0
13474 22699 -11905 0
-16896 -8200 10936 0
-7762 11041 -8433 0
10211 13363 -663 0
16848 -12996 -1151 0
-7773 -15862 22684 0
2957 2290 -20609 0
21695 12072 1490 0
-2161 -23463 -11298 0
24762 21682 11038 0
5406 10155 8736 0
-17310 18403 8288 0
19598 17516 19328 0
-3030 2726 7690 0
-20044 -19573 12038 0
12546 18697 19251 0
10230 -21654 -21540 0
22190 -18348 -8612 0
23680 -11860 -23426 0
1329 2973 -20107 0
12366 8378 21614 0
21102 17040 15016 0
4389 11637 -7531 0
23716 6018 -10257 0
-6406 -1061 21181 0
-18443 4959 -14878 0
4045 -15188 2883 0
-585 -12377 12582 0
548 2408 -24441 0
15325 3736 18765 0
1783 16102 -2142 0
23396 12203 -19181 0
-13411 16591 22169 0
12294 -15306 3186 0
-22550 13063 20599 0
10082 22857 -557 0
-24959 1902 7096 0
19193 -2486 10824 0
6774 19385 13232 0
22566 9709 -16967 0
16330 11491 -8068 0
9824 -9887 11622 0
20356 14649 -3212 0
17525 1942 9870 0
-20710 -24491 -22932 0
7660 925 -20789 0
-8216 -883 14042 0
6663 -20076 7879 0
17487 18201 2263 0
-5718 15767 -11971 0
-14036 -7096 14813 0
13456 -16919 -24699 0
-77 -12275 -14348 0
19641 21151 -16289 0
-4510 8212 -7132 0
-18793 15872 -8056 0
5933 15439 -290 0
-19974 -22102 -11717 0
-2852 5940 -4918 0
21466 -11657 12036 0
-8436 17044 -19131 0
-23249 -5499 -2402 0
14299 -21928 -6028 0
19998 7920 -2178 0
2639 3781 1741 0
-9770 -22573 17612 0
-9177 -3506 -8051 0
-818 -14831 21504 0
3887 9035 2443 0
156 5500 5451 0
12191 5288 -22494 0
22673 -3536 -19345 0
-74 9186 7624 0
22453 4184 -15543 0
15982 6822 -19323 0
17723 7943 8247 0
-10334 8471 3104 0
-9736 -9288 -17935 0
-6239 -13174 18321 0
33 4681 23820 0
-5483 16871 4107 0
-19329 -14544 23994 0
5025 5969 8180 0
-12648 -3422 -12363 0
19542 10755 10536 0
-13864 3477 -18478 0
13462 5163 -1948 0
16566 -14898 2587 0
-9500 -12489 7113 0
-2820 3873 11793 0
17991 708 -3664 0
-22098 -20036 9559 0
-21091 16412 15527 0
20622 20411 10300 0
-7984 14952 21055 0
9871 20167 -24531 0
-3348 8628 -4693 0
21647 -193 -10943 0
24234 1044 -14783 0
-6346 20215 10007 0
-18138 13206 10714 0
13153 1655 -5749 0
22711 -22745 13512 0
-13238 9719 8922 0
-23537 -17702 -23873 0
-19591 18925 10391 0
-10474 -22272 -19019 0
6518 10271 10563 0
8812 -9504 11607 0
-23594 7201 -6821 0
-8601 -338 -20026 0
10666 4843 -21680 0
7767 -2553 -10777 0
21278 7142 -20495 0
-5200 22031 -4548 0
20424 7973 14824 0
5815 -18446 -12096 0
-24833 16316 13718 0
-10395 -127 -23221 0
13353 -15073 21773 0
-20174 -15025 13462 0
-6551 -690 18304 0
-19583 -8456 12209 0
-21711 21086 -19350 0
-8557 -1285 -16380 0
4456 -21708 15705 0
19280 18874 502 0
22727 10058 -16817 0
11444 -20453 8296 0
1016 157 -23368 0
22788 11682 4744 0
11249 9585 -5433 0
-4553 20519 -5241 0
-16761 -17229 -1326 0
2462 17137 18962 0
10194 -21592 7021 0
898 7223 895 0
1399 4949 10952 0
-18216 -16392 22756 0
17863 8759 -22913 0
-16230 6546 -9594 0
-20973 -17795 10530 0
-17757 13699 6048 0
-14349 21811 -23276 0
7026 24272 6764 0
-987 9465 -3356 0
-8008 -10362 -10578 0
254 -11761 6879 0
11205 -21328 14622 0
-8961 -14190 23381 0
23225 -21771 -4926 0
24170 -9095 -14072 0
9700 -18203 19122 0
15747 23904 15932 0
5375 -5929 15204 0
12138 23268 -24668 0
6845 22627 1382 0
8775 22880 4494 0
15653 -9084 17173 0
-5274 9396 22714 0
20006 -7620 -19484 0
-24932 23142 -19930 0
5355 7841 4484 0
24477 -23587 3387 0
-15408 20313 -9316 0
21963 -7451 23935 0
-21631 -14295 21561 0
14364 14421 19440 0
18857 -5073 -3523 0
-11029 1699 4271 0
-8742 21704 3242 0
19577 12987 1383 0
5858 -18342 -9223 0
10341 9170 -24162 0
13728 -24577 -19474 0
14395 -21540 18276 0
13329 9522 23923 0
9889 23885 -13343 0
-4328 -17741 9768 0
24202 20121 -11466 0
-3472 -3862 -8169 0
-6714 14790 -21156 0
-8096 20647 -5849 0
-8671 -5987 -15018 0
24184 -19714 5946 0
-18657 460 -2485 0
3285 13788 3358 0
-2207 -23676 -2242 0
6901 19355 -11334 0
-16668 -18557 -6454 0
19485 13380 -1667 0
19006 11445 7808 0
-15161 10893 -3454 0
-12361 -19563 793 0
18730 10098 11858 0
24675 -3754 12318 0
18512 23390 -1105 0
-21869 16948 -16133 0
15463 -23849 -10487 0
18148 6868 20395 0
-24602 1353 -8775 0
-17620 20358 11571 0
16780 1870 22463 0
11585 -14230 8377 0
12377 24311 18474 0
-24235 23985 13580 0
2904 -17496 11969 0
20360 5717 -3917 0
-11492 -21179 19117 0
13331 -14326 984 0
-8725 -5279 -2336 0
-8851 -14251 14045 0
-20422 -6030 -15914 0
-17884 -17614 21495 0
-1261 21343 20805 0
11086 -20577 -19790 0
24665 14832 3637 0
-11634 10191 -9353 0
6902 -21683 21883 0
1018 1365 2561 0
-2001 1441 -7839 0
20689 -10292 13441 0
-9733 -22065 10822 0
16999 -6300 -3436 0
-13493 -23912 16130 0
650 -9998 -11706 0
-20439 -9662 17889 0
15427 12647 -3079 0
16132 19548 -16113 0
13014 -20565 -17477 0
-15574 13918 10270 0
-14765 9606 11913 0
19557 -19338 -8977 0
5379 2688 6628 0
166 -16181 -5540 0
16295 -16830 6889 0
19352 3620 -16550 0
12240 -19046 20549 0
-15318 -10177 15096 0
22783 14543 -10661 0
6611 -5116 15930 0
16880 11232 -535 0
-3792 5789 -11224 0
4120 -11167 -13912 0
10748 -11332 21444 0
7639 -2626 -13273 0
14527 13329 8244 0
22428 568 -2289 0
-17976 7237 -3818 0
24424 -5019 -18360 0
1436 -11630 -14827 0
17365 19861 17411 0
-17899 -23653 -23199 0
20474 19124 717 0
-9385 -4871 3400 0
-5828 -12509 -6025 0
-10452 18387 -19353 0
-18695 -15815 11272 0
-12336 142 -18508 0
7505 24565 14879 0
17216 1000 17860 0
-7042 -18364 -12720 0
15804 2614 -2724 0
-14002 -23088 -21848 0
6070 23824 18070 0
9469 21004 21931 0
6845 -6455 15317 0
-1197 -16502 -6131 0
3820 -20189 -6273 0
-22328 19045 22189 0
3558 11260 -23189 0
21417 9653 7904 0
-9136 457 -10518 0
-3212 5810 24957 0
16411 11880 -23780 0
-9480 21348 -19783 0
-6410 3193 -17590 0
-21727 20741 443 0
-19209 -24561 11983 0
-16833 -13240 6027 0
-14022 -16797 17286 0
-3562 4565 -1938 0
2817 5052 18746 0
-13334 -8263 24556 0
-13290 16025 -11435 0
3422 -505 24134 0
14556 23266 -2326 0
-7145 11344 14419 0
23939 -5553 -13979 0
10921 13737 18570 0
16947 19110 1718 0
-9232 -22671 6282 0
2522 -488 11333 0
-21267 -5173 -19596 0
-20822 9815 -10620 0
-23608 -13236 -2476 0
-22742 19143 -742 0
-16419 -1288 3437 0
-5837 16578 -8989 0
11167 2499 14078 0
-4736 -19445 8187 0
-6453 20029 22210 0
4086 -22550 -22697 0
15419 10168 19221 0
1366 22342 -4035 0
3337 -20949 -8622 0
-5813 -10042 -2765 0
22906 17813 -20404 0
-1342 15001 -11981 0
1683 -1168 5831 0
15760 22255 -276 0
-23946 20060 11656 0
-21155 -24145 557 0
-10203 -14563 10724 0
-4424 7280 -8065 0
-24810 10617 -20366 0
24784 -16429 21759 0
18900 5686 -14571 0
-14303 -7027 20924 0
-17635 61 -22091 0
-23466 -15820 10697 0
-15093 6118 5756 0
-1748 18624 21253 0
-2304 -3827 2167 0
4379 24602 9447 0
-12444 15763 20063 0
-24161 -15546 2843 0
-20919 -9445 8528 0
-1842 15099 6906 0
-22765 24086 6967 0
11207 -22551 -22786 0
-21903 3995 20255 0
-2659 22094 13879 0
15263 15749 -17705 0
17429 -20127 8658 0
1875 23922 24420 0
-21937 -23082 -14966 0
-24779 -10353 -15762 0
24658 -3546 22213 0
-6564 -17662 21298 0
-13530 20220 10200 0
-2667 -17122 -14194 0
14274 -11132 -11287 0
3152 -1394 18387 0
12208 -18823 -13513 0
-20865 12049 3787 0
11636 -8986 18220 0
-1601 -116 19924 0
-8715 16126 14821 0
-5927 -22689 -7482 0
-2224 -2570 19053 0
-12423 -21588 -11175 0
17968 -10861 -13658 0
20606 5364 6404 0
13992 -17571 16578 0
18856 4787 3626 0
-22642 16423 3963 0
-15862 9375 -4079 0
-10785 -18089 11556 0
16958 15367 -9244 0
-24439 8942 3165 0
-18492 12716 16104 0
-21018 -5683 -1965 0
1027 -1288 23680 0
-7430 6631 7603 0
15359 -487 12389 0
18985 14480 -3811 0
-22947 -5341 4538 0
-18377 -7478 -22626 0
-4932 -24435 4345 0
5527 -15225 -13286 0
-8691 -68 -1002 0
-24795 -12437 23036 0
-18111 4816 15676 0
8142 -12245 -22306 0
15744 -2604 14144 0
-3133 12940 3624 0
23295 2238 316 0
2832 -20615 24145 0
16810 16898 14931 0
-21154 22425 -5156 0
-791 22467 -21575 0
18144 -22261 364 0
-16180 -6723 5179 0
23207 -14865 8775 0
-20512 21960 2730 0
-9656 -92 -15669 0
4631 14739 -17907 0
-4946 -17570 4873 0
-4091 -9379 21770 0
10373 -21884 -19194 0
-15528 14027 -16661 0
-3455 -7170 -5273 0
20170 14701 3348 0
348 -12907 9564 0
-9122 24771 6523 0
-11852 778 -6615 0
-18872 -5408 12705 0
3130 1705 -5274 0
-8002 22147 6005 0
-4772 7520 19240 0
-15317 14399 8266 0
23329 -17853 6788 0
19954 -13022 -21488 0
-23301 4721 747 0
-7864 5195 517 0
5738 -17046 -1294 0
3704 -2269 23053 0
16408 -5399 -24757 0
-21682 4752 -21904 0
19038 875 -4423 0
13277 -16192 10173 0
-21543 5872 -3026 0
19682 -825 -7399 0
-16169 15477 -12120 0
-16915 14692 -17314 0
8783 -20430 -711 0
1428 -24133 -19331 0
24480 -15541 -16081 0
-24237 -3574 -20833 0
-12492 -22611 13059 0
-8266 2239 20602 0
-18438 15133 1474 0
12815 -9814 -2298 0
11566 17335 9127 0
15037 601 23818 0
23702 -9384 -19247 0
15764 -10811 -9732 0
-10094 -10291 -16624 0
17527 -879 11549 0
4711 -4722 511 0
-17769 4339 -2749 0
-13371 -22776 9234 0
-14844 1943 -19047 0
-8493 13508 2733 0
8971 -3544 3334 0
-7789 -2245 -12717 0
-18387 -18008 14879 0
19470 -19453 16521 0
-11093 -11979 8751 0
13993 8041 -13472 0
-14503 -810 -17810 0
-8604 5532 -6938 0
-17837 11727 -8880 0
-3235 11571 13739 0
-5968 20542 -17282 0
-9301 -3330 10878 0
-13369 13068 20237 0
-3247 -7538 -14689 0
11120 -9982 -18020 0
19870 -23975 -1060 0
-8342 -4829 -18221 0
-17503 4784 -23752 0
15792 13972 1830 0
16023 -17207 13401 0
4761 -14526 -8942 0
13394 15178 3623 0
24271 19898 -16690 0
-19507 -23144 -15579 0
548 -9263 16913 0
9919 20485 -15887 0
2330 20178 12067 0
-20551 -12680 -16851 0
-10654 19824 -5822 0
-12484 10846 -14380 0
17236 -15607 20257 0
-1177 -4000 -10434 0
21151 19623 -5331 0
-12840 5481 19827 0
19771 -6028 20441 0
-11683 -15946 15925 0
18921 -18276 11102 0
-5987 -5178 15134 0
-14189 7183 9957 0
11363 -19666 -20802 0
-742 3253 -2760 0
12351 -4429 23112 0
-22784 -579 -17734 0
19467 -4771 -23214 0
-14293 15893 20594 0
-9733 -2575 2891 0
17010 12847 12518 0
3111 10185 -17695 0
-18244 -24374 -24878 0
-3200 2088 -10895 0
-15354 19181 -14148 0
9465 6531 9928 0
-7576 -4315 1859 0
-16661 15133 22981 0
-6227 -4425 13873 0
18172 -5509 7799 0
21062 -22518 20645 0
8580 16981 -5829 0
-1274 -10224 -21554 0
-17503 -4776 -23641 0
-19750 -11481 9174 0
249 -20945 15704 0
-10176 -19873 11370 0
3386 -2885 -1502 0
1366 463 22278 0
15238 18634 -2787 0
-23036 14696 -16656 0
-18680 -23275 -8636 0
-15861 15900 -10212 0
3766 24755 6339 0
-2407 -19504 9171 0
-11580 11104 -5115 0
18635 -21279 -16339 0
-5005 -24665 10576 0
22858 17382 -11038 0
20136 -7620 -4672 0
14274 22007 10719 0
-5929 7039 -8993 0
-5917 -22899 16244 0
7480 -1664 15998 0
-13818 -20422 1853 0
-22988 -23353 12956 0
-19454 8340 587 0
2145 -13344 16603 0
-12720 -11201 8984 0
15109 22688 -16603 0
11132 11961 4962 0
21850 9242 12000 0
22194 -15158 1250 0
13438 -22637 19265 0
-4435 2806 -14687 0
22640 -793 -4391 0
10595 -11598 -12730 0
11181 -13742 -17425 0
2783 -17813 19978 0
11767 -7922 -17665 0
19721 10405 20978 0
24682 7255 5219 0
-11681 -4448 11728 0
-12930 -17885 716 0
-7195 -13672 -3521 0
-13233 -11311 -20665 0
8975 13257 23614 0
13057 24438 -12356 0
-5481 -2220 21520 0
16810 5338 20793 0
-9475 59 6198 0
21804 -24740 -13452 0
-2022 2773 9251 0
-13749 7054 18488 0
-14464 -14248 23511 0
9336 -18832 1173 0
21352 19159 14429 0
19965 7215 13866 0
-7320 4047 7438 0
20192 20857 12775 0
-15984 21683 -12833 0
13533 18486 3925 0
-1984 -20507 -6697 0
2587 -607 -13750 0
21074 -6422 -19350 0
19584 7109 4533 0
20756 3460 23691 0
-10184 23424 -5905 0
15402 22096 -9952 0
22839 17287 22160 0
10613 24622 18842 0
-23446 13155 -12327 0
18722 6490 -24185 0
16770 9076 16143 0
-5519 -5149 13916 0
-16220 16084 21024 0
12105 -11839 -24483 0
-10795 13375 -22906 0
8052 3776 -20001 0
9355 1614 3639 0
6514 -12226 -3261 0
355 2023 -16415 0
-12681 -20744 14256 0
3217 -12513 23332 0
-19359 -9384 -3480 0
-8274 16955 -19564 0
20649 4059 -22754 0
-20131 6206 -11128 0
-9388 14257 -14903 0
-20741 -23611 7868 0
15731 -5124 -20094 0
-18991 -5478 -22116 0
-1757 -9510 -9212 0
-16013 4078 13076 0
5696 14788 -22459 0
-9175 14413 -14414 0
-20090 -10061 9824 0
9196 21543 16029 0
11675 22282 -5285 0
-1578 -18022 20247 0
-9445 105 16722 0
20890 -19095 -22199 0
9358 -12204 -23060 0
9921 19568 18489 0
22996 263 8276 0
-20455 789 -22688 0
-1220 12231 24100 0
2395 21426 -20642 0
-18424 8100 -17924 0
15060 1029 -2297 0
-10307 1826 -2401 0
-2028 -22715 12848 0
-15579 23424 -51 0
-4990 8344 10970 0
-23479 6340 11232 0
23106 18146 -12020 0
-20794 -19365 -24250 0
-19893 13111 12027 0
6887 -6534 20127 0
16162 12946 -21155 0
-18458 14604 -22980 0
12211 -16631 -12047 0
-58 -23561 -10470 0
-16460 19903 -18814 0
18781 9733 16505 0
-5012 7838 9650 0
8383 -3631 20366 0
-7633 -14876 8476 0
-19659 13114 6362 0
6137 4275 19307 0
-2292 14084 8910 0
-16623 1294 16892 0
20021 17703 -15453 0
-5491 514 1707 0
-15656 19294 11439 0
-7160 -24305 -19276 0
8161 24040 -14259 0
3526 -6672 20486 0
-12001 -17682 -8599 0
-18362 -23819 -12873 0
4020 -17462 -1956 0
12929 -436 19602 0
-4821 -20457 -12304 0
-11625 -17299 4170 0
-13331 -24306 23463 0
16121 22817 14120 0
1748 5977 13159 0
-16006 -9502 11182 0
2843 12854 -3863 0
-11441 -6216 -19033 0
15665 -10235 -2846 0
8973 14516 19634 0
-3574 -19336 6442 0
-7229 -22312 15092 0
-11398 -1994 -14397 0
-9861 -18114 3565 0
15332 -19861 -9541 0
3490 -2219 10394 0
-14671 -5061 23247 0
9885 7854 20814 0
20270 -23518 22401 0
14467 23842 -11916 0
-9100 -2415 -22603 0
6893 -996 11266 0
21984 3745 -13259 0
2732 4957 -22724 0
6296 20288 -8936 0
-15836 -23777 2506 0
17581 4799 23919 0
-15828 -14684 6772 0
2993 1305 -5289 0
393 15771 20483 0
3660 -24871 -22897 0
-1262 -6763 -15244 0
3879 20099 -18989 0
-17137 22830 -23945 0
-6212 -4126 10585 0
6500 -11313 -9361 0
-9005 -3894 5512 0
-7923 11073 11547 0
6046 14065 12851 0
2687 -14458 -3621 0
23169 -18117 -19843 0
12417 -10731 -17958 0
-2661 -14609 -13056 0
13001 -23098 2237 0
3297 -20661 -6362 0
13881 18512 9027 0
14594 -2517 4272 0
-20105 -1791 15344 0
-6651 24189 -4408 0
10853 1875 -10217 0
-14473 -43 -19686 0
-668 -12459 21768 0
9977 -6471 2728 0
-23032 -19471 17177 0
-268 14120 -12838 0
-22982 -3000 -6349 0
23360 8945 -217 0
2631 -4049 -18360 0
-17974 -2051 -17548 0
13733 -12903 10774 0
15302 -18728 -10816 0
-9987 10747 14626 0
23106 -20723 -21097 0
-833 10106 -6919 0
-18010 1725 12390 0
-22199 16058 -15390 0
-19899 14417 -24334 0
-11468 17047 -19735 0
-21179 -10020 13137 0
5078 15105 17392 0
15851 5406 2471 0
18018 -15392 -13217 0
7643 4849 291 0
20091 -5681 -10396 0
18362 -15042 3472 0
5751 -3592 19530 0
-21140 -14843 8946 0
-11826 17662 993 0
22912 5192 2364 0
11048 10269 17468 0
-3439 -1119 -22873 0
-5909 -19136 4616 0
10477 18130 -9464 0
10767 13221 -6497 0
-21162 -6582 12890 0
-24634 -12332 7834 0
-19163 -24824 -22676 0
19460 3001 6689 0
-20452 912 11880 0
-22816 -11959 -22148 0
6635 6750 -14618 0
-4508 -12658 -105 0
475 -23135 -18234 0
-9939 253 22806 0
7787 -21415 -4387 0
-20676 -12400 -8071 0
-3509 22914 24246 0
-17536 -17373 2246 0
-24224 4177 -3157 0
2455 18344 -6467 0
-24602 24978 4568 0
-5571 -4485 8578 0
22027 21312 23064 0
-15261 -6250 23316 0
4418 5388 -19730 0
-8805 -1063 23481 0
-8227 -20924 -21394 0
-7472 -4811 -5119 0
1069 20387 -9295 0
20577 -22841 -2638 0
-2043 -13795 18967 0
22963 10717 -23452 0
6540 7744 -19763 0
4603 -23004 -17364 0
2918 -2421 14103 0
14000 -2577 -15165 0
-12480 2155 -2440 0
-226 978 23603 0
21696 2046 -18989 0
22342 22622 8181 0
16331 16017 -21975 0
10297 -13979 -7692 0
100 -20518 6787 0
11214 16472 -4790 0
-3577 19389 -23562 0
-17679 -8388 -17491 0
-24196 12220 10997 0
-17987 3797 11975 0
7941 492 -14020 0
-1929 -22833 2994 0
1462 -14163 -19010 0
14788 -24459 24340 0
13831 -24559 11209 0
20617 2124 2680 0
16758 22053 -22068 0
-15320 -14731 21808 0
-24162 -5278 -9027 0
-10158 -14617 -12823 0
13484 -22557 4666 0
18856 -15838 -2498 0
-21849 -17299 8012 0
7210 23438 23822 0
-6549 12269 14732 0
-17757 -7885 16856 0
-20436 -24643 13908 0
8855 -6314 19990 0
-5662 21827 16620 0
6040 23336 -6236 0
10214 -11820 -20144 0
14879 -5675 2333 0
8728 -18875 10983 0
16739 -1084 9421 0
-15561 23984 -21689 0
-5292 8092 20925 0
-22147 -3527 -20567 0
-11054 3733 18232 0
22396 -9395 -15058 0
14015 -15434 -13394 0
-20250 -648 16565 0
6745 6878 13591 0
-9078 15606 -7465 0
-20060 -7344 -24900 0
20832 14256 15235 0
8872 -19548 23326 0
-4797 -8046 -1852 0
-16715 -10452 -5584 0
-9947 -7847 -6330 0
-16356 -21861 13116 0
21101 -8462 5115 0
-12665 6558 11992 0
17607 -15635 2597 0
16423 -2047 -9941 0
-16322 14230 15548 0
-6556 23102 -10095 0
21233 19250 9493 0
-23084 -10964 -19944 0
-20020 -12262 19142 0
17701 19970 7354 0
-5816 -16070 -15815 0
-10930 -20087 -22372 0
14274 -12693 4359 0
-16870 20468 22757 0
18162 -11789 11986 0
-8710 -9697 -10087 0
10156 -5929 -4336 0
-19648 -20365 6652 0
-5943 -6736 -18913 0
-84 15788 5234 0
23789 -21604 -21304 0
-14603 -23885 7742 0
3327 -13158 11786 0
-7685 21380 7253 0
-5441 -14541 10394 0
8778 14602 11442 0
-18865 -24758 8722 0
-14552 10757 -4086 0
12555 -16700 -2173 0
-6468 -8135 -17961 0
3053 -6924 5916 0
-24356 -12878 21152 0
23449 -16204 -9310 0
10235 -15240 22041 0
-17487 -12032 2933 0
-2880 -20810 17535 0
-14321 -6026 8644 0
-23043 -11929 19400 0
-18480 -24484 2451 0
-12005 -22303 1938 0
21317 -355 -8861 0
-2232 16063 13090 0
-23383 14511 20646 0
-24044 -24745 2237 0
-21084 8584 -14269 0
-24017 2815 1430 0
7903 -17136 23807 0
16546 -6530 -10735 0
-10945 -16361 1570 0
-13396 19717 15224 0
6685 -16033 -15579 0
6897 9616 22993 0
-19986 24351 -12503 0
-15631 -23394 3600 0
-17868 -10830 12183 0
-23488 -1198 -14997 0
-24917 -9100 23484 0
15075 16997 21365 0
-809 -2941 4078 0
18731 -7688 23794 0
8954 -14372 6179 0
15884 -21268 15794 0
13876 7606 -15144 0
-1379 14588 -4890 0
-4978 23807 7071 0
8512 -22294 -8268 0
-23508 -13562 8719 0
13344 -3636 -715 0
-9708 -20797 20007 0
-13785 5879 19047 0
3931 -14832 -8418 0
10109 -5716 -21038 0
-902 10943 19995 0
7398 -12321 9582 0
-12287 -8650 -8389 0
10709 8513 22034 0
-18976 23373 -10596 0
19046 -11716 -5583 0
-19760 12775 17731 0
6118 -1560 -23609 0
164 -5490 4793 0
24934 6950 1860 0
12323 -7851 12802 0
7317 -15248 16475 0
-16898 -18886 16476 0
16638 -4594 24989 0
13672 -14921 -23361 0
15619 318 1428 0
-21201 11429 14202 0
5284 17547 7113 0
20244 -17710 3954 0
-36 -17643 10903 0
-1895 -4965 -18754 0
6049 3633 -353 0
-22523 -20531 10591 0
-13998 -12168 6536 0
5338 17191 12809 0
-3698 7809 13126 0
-5125 20362 24555 0
10679 -645 -17101 0
-17791 -20888 1162 0
-21745 -12276 10157 0
23999 5522 -15121 0
9104 -11570 -18754 0
-9457 444 5636 0
11399 5794 9155 0
-17934 11131 1346 0
-5742 -14829 -9154 0
-18868 -11305 20867 0
9774 13335 12863 0
-1874 -6126 -8751 0
-3035 -19222 -12378 0
-13191 -18220 9251 0
-19664 -2324 -20821 0
-4769 3132 12616 0
1756 -14530 -18409 0
10910 23815 -4540 0
-12255 20909 -10720 0
-12761 -14776 13376 0
-8627 15901 1711 0
-21490 -17774 24188 0
-21592 -12160 -18409 0
321 -16703 2980 0
9571 -2718 -5303 0
21743 23838 24786 0
-9359 593 5667 0
19119 -11502 4482 0
-23658 -15109 390 0
-729 19221 6517 0
5457 19199 -22417 0
7167 -15688 -6542 0
6354 -3631 10053 0
16114 20303 18107 0
19093 4874 -20824 0
15748 -1616 11013 0
-15533 2326 -11605 0
-21200 21445 -14459 0
17033 -20102 20919 0
-17422 -12183 15139 0
15290 -17639 -9337 0
-12706 16157 16377 0
10599 22510 11359 0
-20651 -13623 6662 0
5110 -7715 -11535 0
-933 14814 4502 0
3298 -5347 6828 0
-14902 -17898 3272 0
20712 1282 14725 0
16630 -18703 18259 0
-6768 344 -10897 0
7457 -13049 -2053 0
-23833 14999 15914 0
1543 -10649 -4536 0
8204 -15758 -3603 0
11090 -8043 -18416 0
15592 -11340 -15114 0
-22419 -17593 24363 0
17042 4657 644 0
-6766 -21286 10698 0
-25 -19406 11041 0
2273 -1862 15441 0
-4326 -17046 5439 0
11591 9940 7440 0
-16127 18144 14549 0
11081 -4233 13943 0
-4496 -19824 16634 0
-10962 -8594 579 0
-10324 -635 5235 0
2320 23753 -1520 0
-13017 15129 12277 0
