c Random k-CNF Generator. J. Giraldez-Cru
c   value n = 1000
c   value m = 4210
c   value k = 3
c   value seed = 543
p cnf 1000 4210
-858 795 559 0
352 -487 718 0
-707 143 -94 0
569 493 -385 0
652 860 107 0
-704 -490 -102 0
846 -832 -78 0
-682 83 -805 0
-182 67 -493 0
434 -336 -172 0
643 482 -730 0
994 -834 -568 0
-711 -892 62 0
-156 -460 554 0
893 464 -413 0
-999 519 255 0
-452 365 -86 0
-882 -46 -168 0
38 -580 586 0
-530 -13 -922 0
-53 8 755 0
-134 1 940 0
53 64 -832 0
115 571 -643 0
-668 463 -106 0
433 814 -625 0
687 -265 341 0
-772 -498 738 0
-292 -535 -317 0
229 -416 -682 0
502 820 -689 0
257 -953 41 0
196 358 104 0
379 472 -675 0
374 -139 489 0
831 923 302 0
-455 609 919 0
147 733 -416 0
885 -24 -303 0
553 -252 70 0
-234 106 -890 0
-274 362 -194 0
-315 -557 -551 0
770 288 374 0
-444 661 865 0
285 491 787 0
586 298 -396 0
-504 444 -128 0
272 -328 -503 0
926 -881 -106 0
-995 -466 -211 0
236 92 -572 0
782 758 -481 0
684 527 -768 0
-58 323 -428 0
-922 607 270 0
60 -192 567 0
807 48 -11 0
-934 -319 690 0
788 -244 922 0
246 590 -388 0
-456 -826 831 0
-380 959 588 0
212 642 -114 0
-979 -699 788 0
-758 -972 -394 0
-27 384 938 0
-594 190 -985 0
-956 476 655 0
-645 263 250 0
919 508 -839 0
-306 316 -16 0
488 -695 -974 0
75 -906 968 0
540 -236 18 0
328 345 342 0
-721 -371 725 0
10 -316 -914 0
-994 623 -389 0
1000 -268 4 0
249 538 -511 0
440 -843 -826 0
-455 -330 -872 0
781 756 129 0
748 295 716 0
-765 -622 60 0
-106 695 -431 0
182 -704 98 0
-96 -50 -721 0
-836 -49 -340 0
191 650 -877 0
-702 89 71 0
-879 -543 752 0
-103 675 -507 0
583 -422 -801 0
299 539 775 0
358 -644 -469 0
140 178 -524 0
-238 -273 925 0
310 -460 326 0
-649 -651 975 0
877 -704 -63 0
-947 -934 957 0
50 388 632 0
-556 971 405 0
-708 269 943 0
-482 -626 939 0
-302 118 116 0
178 707 740 0
-102 16 -199 0
-427 16 -201 0
-401 -892 256 0
815 -190 542 0
-772 -239 929 0
755 -146 -899 0
159 205 519 0
-102 39 -145 0
-40 692 614 0
-155 -869 320 0
-894 323 -335 0
-444 -749 -350 0
997 -502 -593 0
-252 668 -134 0
-793 -439 -724 0
74 545 221 0
-972 -704 -425 0
-491 157 -463 0
-987 -196 507 0
-600 -702 -375 0
271 -947 -697 0
-605 742 798 0
-306 -738 -299 0
250 -342 318 0
-383 486 109 0
458 -559 653 0
-678 -883 -356 0
454 -725 -512 0
269 -63 -59 0
775 -14 112 0
-149 -284 410 0
198 240 152 0
-995 -545 241 0
-645 146 -582 0
-962 880 420 0
-70 -337 -978 0
75 -366 -212 0
-430 -819 288 0
-294 -87 -350 0
-704 213 715 0
168 -362 350 0
577 911 589 0
-728 -905 485 0
-969 901 -630 0
-902 214 861 0
-321 -284 -197 0
-651 -358 -914 0
214 -139 85 0
-502 -784 523 0
203 840 -736 0
-918 7 449 0
-267 583 -359 0
208 663 615 0
-692 -631 -515 0
674 884 -728 0
-534 557 -363 0
-83 -207 -72 0
348 772 -563 0
432 -273 698 0
-955 828 537 0
42 97 -543 0
-490 -363 478 0
200 922 140 0
-814 -614 122 0
680 639 5 0
759 -172 -561 0
474 606 -119 0
897 -954 -891 0
-459 -385 -515 0
-157 -691 694 0
45 -732 790 0
-588 -573 505 0
-65 -772 426 0
-204 -937 391 0
677 968 29 0
681 727 553 0
594 -200 -158 0
-712 -96 463 0
-954 -907 200 0
-821 415 242 0
-514 -459 326 0
656 398 -898 0
160 814 -22 0
-585 369 310 0
-976 45 278 0
356 -726 -4 0
-908 -319 555 0
418 -382 2 0
-880 -688 260 0
431 860 674 0
673 -373 485 0
998 -28 -882 0
-895 539 -696 0
268 -124 416 0
-578 -451 461 0
-855 158 538 0
210 -66 208 0
-764 835 -589 0
117 66 628 0
377 497 -487 0
-50 169 -212 0
-534 -166 -591 0
768 412 -130 0
815 -680 -605 0
230 609 407 0
-690 815 -564 0
-227 24 981 0
786 139 -815 0
727 -255 -881 0
354 -631 -377 0
193 -33 897 0
-404 918 -62 0
346 -685 825 0
827 -499 856 0
-431 81 -464 0
189 -770 -278 0
-753 -349 653 0
-733 -134 791 0
-900 -860 398 0
132 566 -28 0
860 758 412 0
-756 513 -330 0
-169 858 366 0
345 685 217 0
201 467 297 0
16 656 418 0
-294 -408 118 0
-946 -492 -252 0
89 743 -463 0
486 -874 380 0
865 85 -137 0
-277 192 -649 0
958 -360 859 0
-323 -705 -543 0
891 257 -9 0
187 272 16 0
-605 917 -423 0
-722 215 -267 0
325 303 361 0
140 -788 587 0
519 4 671 0
-656 -280 863 0
-656 589 574 0
-514 264 630 0
-408 154 -886 0
769 341 -158 0
784 297 426 0
559 -18 640 0
-825 695 -942 0
537 834 -81 0
123 -352 -85 0
-794 -359 -716 0
8 367 -305 0
581 232 -568 0
-211 -640 -721 0
448 -408 413 0
957 543 709 0
383 101 79 0
22 277 773 0
-964 -814 -606 0
396 -936 309 0
832 -81 -668 0
-548 -88 386 0
-204 21 617 0
-123 583 -256 0
-195 30 -15 0
960 987 -558 0
668 -369 10 0
-746 742 -287 0
-518 57 452 0
-475 -453 739 0
-784 -284 172 0
-803 -183 611 0
-188 738 631 0
-804 -860 213 0
-412 -407 -243 0
778 -366 581 0
687 385 -949 0
697 -131 -690 0
335 -1000 -747 0
-786 827 551 0
876 962 186 0
47 -764 -369 0
658 -303 458 0
-288 -458 670 0
-501 221 -76 0
-95 -999 793 0
-675 -685 -177 0
975 -381 659 0
16 67 -659 0
114 -852 -485 0
-664 -728 -446 0
-850 -774 -561 0
-570 783 215 0
379 -71 24 0
48 -923 245 0
475 369 -243 0
-267 395 279 0
796 369 12 0
454 -384 78 0
-112 -498 282 0
-948 513 -9 0
-745 714 -134 0
657 635 269 0
-871 14 -339 0
-895 61 -613 0
491 536 333 0
-733 154 727 0
363 949 -95 0
-374 403 830 0
804 866 679 0
85 166 -192 0
445 -910 -905 0
930 919 892 0
-198 141 905 0
-888 -35 -965 0
852 877 184 0
961 6 -910 0
-324 954 356 0
49 -356 186 0
-852 -222 -864 0
288 -387 407 0
-732 -648 664 0
-662 918 555 0
211 59 -459 0
-99 445 775 0
302 322 627 0
-486 -282 632 0
747 957 -585 0
103 6 293 0
-288 209 -514 0
503 497 -252 0
-910 -228 -251 0
-573 -241 521 0
479 804 579 0
-937 254 -23 0
63 -555 696 0
689 392 -978 0
-320 139 -934 0
-257 -241 291 0
-549 -880 500 0
-414 734 -996 0
-17 -643 575 0
-619 -567 168 0
-139 -45 -971 0
69 -333 -224 0
-92 -396 130 0
-787 436 -522 0
-116 108 12 0
402 -364 -252 0
-692 264 -483 0
-191 29 -216 0
-538 397 -211 0
-113 -15 129 0
632 506 526 0
-602 574 -858 0
177 17 605 0
-306 156 -41 0
179 -271 -148 0
-190 24 863 0
793 -716 -126 0
627 -258 506 0
-843 148 902 0
-405 612 -916 0
-533 243 -421 0
410 -844 347 0
-268 372 363 0
224 29 518 0
-264 -208 141 0
763 749 164 0
-625 -542 -879 0
102 -168 -489 0
607 -362 -636 0
508 118 599 0
776 3 841 0
548 412 36 0
894 31 -407 0
-257 255 787 0
126 870 -994 0
266 633 95 0
430 609 -636 0
660 711 -155 0
500 -317 869 0
-135 177 -986 0
-733 952 340 0
925 499 -752 0
-960 -393 -782 0
718 1 -36 0
505 126 -906 0
850 -392 890 0
944 173 -498 0
931 832 560 0
-86 332 -877 0
306 818 405 0
643 903 356 0
983 -827 -854 0
-734 139 -598 0
867 -856 -598 0
255 -360 76 0
512 562 819 0
-401 -505 991 0
250 -436 -822 0
810 873 -153 0
38 -178 323 0
442 -820 -225 0
-797 -802 403 0
2 887 541 0
-600 -754 749 0
-549 -8 460 0
976 871 21 0
794 -271 -526 0
784 872 313 0
-606 681 -185 0
-110 718 714 0
784 -159 -533 0
-8 307 -687 0
763 -309 925 0
-303 -260 -678 0
-51 160 -37 0
-511 -136 259 0
-531 281 -529 0
-408 65 -401 0
72 22 433 0
-256 483 -151 0
321 267 661 0
206 626 968 0
-892 388 628 0
-816 43 -887 0
-846 -93 398 0
-234 955 -533 0
-493 838 -814 0
-373 -245 230 0
-125 669 -251 0
-558 276 -733 0
-60 597 351 0
-720 802 -977 0
39 45 716 0
666 -860 758 0
-552 57 -851 0
-950 643 -805 0
-834 -135 994 0
-999 859 591 0
580 -984 259 0
-830 -893 534 0
-915 304 -130 0
-265 -23 -931 0
-593 -62 -975 0
-309 79 -187 0
-66 -631 595 0
268 -932 237 0
425 -117 -371 0
-418 468 582 0
-8 47 -565 0
618 229 809 0
152 -143 112 0
633 -759 486 0
-564 704 899 0
-890 -12 978 0
-428 429 960 0
-23 -697 243 0
611 473 -359 0
334 -890 178 0
915 250 225 0
831 -867 -453 0
-639 -18 947 0
-750 3 -705 0
587 918 760 0
-486 -807 -771 0
-463 -587 552 0
774 -961 600 0
16 -571 72 0
-374 256 -961 0
904 170 562 0
-128 -1000 -429 0
932 990 -798 0
878 91 -800 0
934 678 -717 0
694 -163 -876 0
816 -977 -814 0
367 -750 126 0
-966 -765 48 0
-37 -490 304 0
-350 745 -473 0
-911 -872 825 0
-691 -803 -814 0
-841 32 -905 0
992 966 934 0
61 -659 -96 0
288 -474 -424 0
-101 193 525 0
-226 -158 641 0
625 -547 482 0
928 248 227 0
753 510 -98 0
-577 -201 -253 0
742 393 -284 0
-646 -384 601 0
-579 -444 -259 0
-26 -731 -85 0
801 183 629 0
-325 760 -786 0
317 385 -684 0
-799 -312 -931 0
377 416 -441 0
826 -992 -993 0
-78 86 -385 0
-714 83 -120 0
-314 14 916 0
-925 391 998 0
361 -192 -181 0
989 868 292 0
126 -185 676 0
-810 335 340 0
-92 -711 755 0
884 -536 99 0
228 966 -184 0
-612 -679 -266 0
-84 -344 631 0
351 620 22 0
348 -980 -213 0
880 -968 432 0
172 446 968 0
-847 -255 -302 0
538 -698 364 0
-293 -582 -900 0
-391 -809 217 0
-926 -773 247 0
-543 -208 -590 0
-174 -558 -210 0
547 257 -541 0
-759 137 861 0
542 -308 -306 0
510 -506 -912 0
163 -44 961 0
527 -688 894 0
778 -430 -703 0
994 707 -827 0
240 -249 386 0
181 774 295 0
742 320 551 0
-283 430 -687 0
-143 -972 346 0
-800 833 204 0
63 995 599 0
23 -521 -286 0
917 -298 67 0
971 643 -773 0
-797 882 373 0
534 63 -147 0
828 804 818 0
-378 438 248 0
417 -580 571 0
762 -731 403 0
-965 -793 -397 0
-563 -816 270 0
-200 -732 -567 0
618 -702 -210 0
-390 -850 443 0
-763 735 -505 0
-261 -562 661 0
-78 291 98 0
677 707 30 0
247 -469 -760 0
649 785 905 0
-46 700 72 0
667 251 -803 0
-233 869 -856 0
-794 610 -57 0
589 724 -791 0
-93 -984 -704 0
105 414 -994 0
203 90 53 0
-232 337 -521 0
-343 -985 657 0
-247 -382 -356 0
-318 -48 959 0
-472 -633 -827 0
679 778 -436 0
87 -366 -160 0
-877 811 495 0
-932 -915 -908 0
278 469 -998 0
-330 -700 686 0
-202 395 -670 0
210 993 404 0
-566 663 -451 0
876 -134 435 0
-702 165 -213 0
-489 251 930 0
1000 480 -740 0
-495 -411 7 0
-754 40 -475 0
103 -369 527 0
-788 922 -921 0
810 -132 -913 0
-213 -49 927 0
-15 -924 -61 0
802 -977 577 0
366 817 827 0
295 -817 -306 0
387 -663 69 0
-393 768 -108 0
219 -871 829 0
-745 10 -750 0
17 -819 233 0
282 383 633 0
-208 750 -556 0
620 551 884 0
-196 -916 701 0
375 562 -517 0
-680 948 -531 0
-748 692 -298 0
-208 911 520 0
388 -655 530 0
-137 24 -348 0
722 -305 83 0
354 864 -832 0
262 -484 -382 0
145 31 -649 0
-845 405 -210 0
-713 437 -158 0
595 536 -849 0
-893 -743 111 0
764 -130 118 0
293 -619 -141 0
993 692 797 0
-75 -45 -660 0
258 -306 495 0
991 803 -526 0
-639 -647 282 0
200 -712 718 0
709 -306 254 0
-558 -550 348 0
20 -314 -478 0
137 -606 448 0
629 950 139 0
425 -24 -183 0
437 -281 -841 0
-931 -271 -643 0
-808 261 641 0
-90 461 704 0
159 -169 -10 0
-412 -78 911 0
-760 -98 576 0
-589 586 534 0
-36 215 483 0
526 -639 -507 0
60 -75 -139 0
-900 -358 762 0
894 517 -22 0
-535 958 834 0
-238 117 -3 0
-599 880 432 0
862 991 881 0
437 -579 467 0
970 -966 -681 0
453 -491 671 0
311 -551 98 0
-449 -802 -455 0
562 -696 323 0
936 -582 281 0
769 -171 397 0
123 122 -276 0
-555 983 -267 0
-435 419 197 0
253 389 -163 0
-933 -841 -5 0
956 503 -907 0
-53 -951 61 0
-859 865 108 0
-181 -800 41 0
-461 920 -211 0
209 43 -332 0
-485 -597 666 0
-103 -383 85 0
651 -636 -473 0
165 920 -665 0
-170 -875 -167 0
-428 279 -469 0
840 -137 -333 0
947 -670 -484 0
987 482 -404 0
550 -691 -446 0
-881 527 -394 0
-547 981 -128 0
983 631 115 0
807 796 -35 0
-471 -965 -261 0
989 -744 -540 0
-457 -584 -28 0
-142 -530 49 0
977 869 531 0
732 418 573 0
-177 650 -99 0
-922 548 -79 0
-402 -530 -709 0
-516 -336 -504 0
-902 -158 -820 0
515 498 916 0
406 -955 851 0
-433 -448 -380 0
834 776 600 0
-364 508 -17 0
-936 36 -667 0
386 310 566 0
-464 -711 -96 0
-524 -578 -783 0
-380 832 293 0
551 -346 790 0
-466 103 96 0
-316 -535 895 0
-48 -368 671 0
999 83 178 0
-16 370 -213 0
-34 755 -522 0
-599 570 584 0
-46 -94 514 0
181 825 345 0
-473 -375 42 0
614 193 144 0
-710 860 30 0
-604 259 750 0
626 258 -832 0
-803 625 -202 0
368 -658 308 0
-889 -608 878 0
825 6 -971 0
338 -186 -795 0
-682 10 521 0
75 -623 -713 0
218 684 -573 0
-247 640 183 0
-996 265 440 0
-180 -68 64 0
733 787 73 0
40 -675 -681 0
-917 851 -686 0
239 188 223 0
385 221 -232 0
906 295 206 0
970 -512 -890 0
-542 111 -529 0
77 458 145 0
516 -637 564 0
-580 721 350 0
-652 761 377 0
684 -677 227 0
721 268 -415 0
-943 652 -635 0
526 -557 -930 0
-732 -527 793 0
-973 -420 903 0
-853 -496 -361 0
349 -12 913 0
-943 70 262 0
946 -830 638 0
-630 -858 865 0
-350 -125 631 0
-645 -777 -265 0
522 685 -546 0
605 -211 -339 0
-577 -983 593 0
-781 830 -953 0
-130 193 654 0
-42 -135 723 0
655 433 -552 0
293 414 761 0
-157 -763 -886 0
-787 -759 -14 0
-403 -281 50 0
301 -885 613 0
991 -814 -595 0
-583 946 -424 0
-888 427 969 0
-541 -468 -103 0
615 -123 887 0
-166 767 300 0
278 275 415 0
515 -61 -173 0
-528 -815 -805 0
930 -115 42 0
542 457 207 0
-136 392 -152 0
-911 -279 -579 0
231 -171 -398 0
686 -785 -872 0
572 -302 -638 0
872 -579 264 0
-286 -94 676 0
-810 -973 -491 0
967 -902 -957 0
-8 795 -414 0
-214 282 157 0
717 545 -435 0
647 775 -957 0
397 460 93 0
-268 32 -394 0
-258 -903 -324 0
-521 -540 -769 0
-197 701 94 0
-39 667 347 0
347 -674 142 0
112 -239 423 0
268 308 -967 0
54 954 -742 0
-10 -350 -201 0
-102 970 584 0
-847 579 838 0
-523 -99 -377 0
643 -647 -78 0
-736 37 -744 0
-83 -384 -770 0
576 -495 360 0
-998 115 -667 0
317 168 -621 0
-58 -178 322 0
-610 -631 -291 0
-194 -830 -869 0
-31 704 -320 0
-760 -346 -318 0
189 434 707 0
284 -516 -90 0
405 -91 -936 0
-765 -440 -50 0
783 -756 -218 0
755 165 -747 0
-77 127 -729 0
719 -320 -910 0
940 -702 965 0
-259 813 -311 0
-928 -1 -744 0
-634 637 611 0
75 41 53 0
-11 157 844 0
412 940 -600 0
981 694 116 0
79 -770 242 0
160 841 913 0
-69 780 -615 0
-34 390 779 0
696 -317 132 0
791 303 -768 0
-401 -377 160 0
-453 -739 317 0
-296 -151 256 0
-247 483 -949 0
-363 -562 71 0
956 -721 -911 0
869 -141 -690 0
835 -526 431 0
-613 573 99 0
96 363 401 0
-863 -763 130 0
-23 -567 -868 0
-339 -215 -370 0
946 813 205 0
-894 527 -766 0
316 483 -838 0
-226 -351 -330 0
-267 -185 208 0
-697 -149 -780 0
-796 -245 -143 0
548 459 -257 0
677 -481 176 0
897 -171 742 0
-266 -116 554 0
-470 -362 -81 0
-587 -677 915 0
-776 255 -265 0
-458 -521 -801 0
17 -570 301 0
-796 717 -545 0
-290 264 -4 0
899 -941 -836 0
-74 -837 -359 0
-815 454 -826 0
720 276 539 0
-800 214 568 0
-714 342 822 0
-330 -799 694 0
482 -815 615 0
783 -962 331 0
679 604 -595 0
34 502 887 0
-870 -575 -723 0
-580 -741 528 0
757 -460 -803 0
-296 -612 369 0
-863 -677 710 0
36 359 -508 0
-729 -840 -674 0
-344 -622 987 0
-674 -301 590 0
620 -334 -91 0
506 -555 -17 0
580 -486 109 0
108 -243 921 0
262 890 884 0
630 -752 -560 0
339 139 270 0
198 -867 -110 0
223 562 -83 0
-210 -236 -735 0
-799 207 -421 0
-242 -713 -327 0
-610 -292 165 0
71 751 759 0
991 13 648 0
874 -642 751 0
785 333 889 0
-55 -530 107 0
516 -753 669 0
950 314 -904 0
-685 464 462 0
-457 -705 -174 0
135 667 818 0
-299 737 -568 0
-57 -727 -580 0
56 952 -574 0
-806 -736 -906 0
46 142 787 0
153 -657 -539 0
821 -607 204 0
76 -643 668 0
537 -451 724 0
-711 937 -390 0
880 -236 478 0
-447 -644 556 0
-379 -700 507 0
304 -857 -243 0
-209 -903 736 0
347 -55 -393 0
238 227 -351 0
441 302 -345 0
108 -838 147 0
-832 -900 83 0
573 -779 -318 0
-51 578 314 0
-606 308 365 0
465 611 -221 0
-707 171 475 0
794 517 881 0
-186 754 -107 0
-888 195 760 0
584 -302 -598 0
730 -485 849 0
-813 410 980 0
482 -460 -557 0
-795 -417 -864 0
511 -881 -474 0
-732 -939 996 0
558 -733 512 0
-439 -270 266 0
897 510 -460 0
657 93 -113 0
606 -823 950 0
-454 987 359 0
-433 -468 170 0
-341 -615 -586 0
556 -125 819 0
381 -208 109 0
376 118 -841 0
888 908 463 0
-153 -804 -972 0
-964 -460 -64 0
428 417 238 0
-377 -871 -224 0
87 -655 44 0
256 348 -658 0
194 903 134 0
-12 -284 694 0
-120 -659 -811 0
-313 -546 -718 0
127 -50 873 0
-98 365 685 0
-513 -793 101 0
103 521 323 0
-326 608 -978 0
-369 -863 677 0
378 -56 -579 0
-512 -419 214 0
557 891 -873 0
-367 555 -770 0
436 681 172 0
308 -778 -536 0
-992 642 680 0
-93 744 -201 0
767 422 -808 0
96 -790 -22 0
772 520 -430 0
-351 383 200 0
-564 939 -90 0
-788 657 996 0
910 -92 676 0
-81 -399 805 0
-968 -743 -447 0
-648 187 542 0
-200 -953 963 0
-359 -49 105 0
732 -820 624 0
-161 -522 -6 0
713 -438 296 0
154 577 952 0
150 -486 -43 0
825 -918 -793 0
-630 238 887 0
428 237 -73 0
969 -436 378 0
-932 -146 -426 0
-36 -877 -597 0
11 -390 471 0
-16 454 -908 0
-311 607 836 0
614 756 674 0
-656 -581 -591 0
-800 -562 180 0
39 -989 -416 0
-111 309 203 0
840 -240 -348 0
617 627 -577 0
-214 637 -318 0
-684 4 -771 0
-943 -314 -377 0
130 -927 485 0
803 -934 417 0
-394 86 -978 0
925 124 -318 0
-341 586 -626 0
895 426 -218 0
595 42 -844 0
-171 607 833 0
840 -290 836 0
-610 -584 502 0
-338 -714 -428 0
174 -516 -714 0
-590 -261 -799 0
-919 -186 274 0
588 -878 859 0
-214 -772 -284 0
-783 -366 678 0
-978 -888 284 0
-810 -727 926 0
998 -688 -509 0
-499 -378 -574 0
-278 903 -442 0
343 -493 -54 0
-141 763 -591 0
766 351 820 0
625 916 -592 0
260 -698 -309 0
937 -27 549 0
221 189 627 0
-146 -186 -315 0
6 36 -44 0
932 -313 -946 0
-373 -656 -790 0
778 -148 -553 0
-369 266 255 0
540 -890 -170 0
-131 -149 -219 0
-792 438 597 0
-340 -658 -785 0
-966 155 322 0
-632 -160 -357 0
27 -91 -22 0
325 -815 -29 0
-114 -593 -528 0
-18 -313 -793 0
-272 -852 34 0
-793 -335 535 0
363 478 972 0
960 -817 -629 0
96 -134 -783 0
-418 118 294 0
126 -144 737 0
499 820 -551 0
879 286 -495 0
-407 -303 159 0
-551 -927 363 0
-585 71 49 0
-119 -434 526 0
442 745 694 0
-70 840 179 0
-204 -257 296 0
-497 735 792 0
585 233 -611 0
-136 112 -896 0
982 870 -551 0
-141 -420 -829 0
855 -356 -899 0
903 -826 -684 0
-428 -267 473 0
688 -268 651 0
-891 -876 -947 0
-740 -610 90 0
-324 195 -700 0
-811 306 -948 0
145 -175 850 0
637 946 -678 0
-491 -302 -928 0
-393 479 964 0
-172 98 743 0
-644 785 -10 0
-294 28 238 0
-592 119 199 0
-681 794 393 0
733 -605 698 0
32 101 224 0
-881 737 -170 0
910 579 -823 0
189 323 653 0
-152 -494 750 0
-895 -489 535 0
-256 -134 -562 0
-493 78 -680 0
-692 -758 -473 0
-84 842 -429 0
134 873 -529 0
-357 105 617 0
878 -14 195 0
-700 -203 517 0
-353 706 362 0
-102 952 -850 0
988 -208 -336 0
901 -52 -413 0
-580 95 -522 0
-405 531 -364 0
-185 -664 588 0
66 372 693 0
-682 250 -706 0
229 -949 -260 0
-745 -653 318 0
-107 269 -308 0
-94 828 995 0
-995 -880 759 0
-926 -974 -281 0
682 856 -996 0
-867 -519 935 0
284 -891 627 0
317 492 685 0
-545 792 296 0
642 -445 613 0
100 903 -882 0
-407 -996 61 0
754 -342 -940 0
512 620 -266 0
144 -301 -121 0
-139 -519 -992 0
-74 154 -234 0
52 -471 -725 0
736 367 868 0
-32 8 -312 0
996 -107 566 0
229 -866 -562 0
290 -619 -255 0
-229 482 226 0
846 626 -527 0
319 -764 -397 0
662 189 -551 0
-895 241 -373 0
-971 -976 -739 0
-838 -359 99 0
-502 -355 -205 0
-67 -583 422 0
-980 224 392 0
587 -453 874 0
812 650 499 0
690 -968 614 0
439 -629 -803 0
-989 -875 395 0
-713 197 722 0
803 387 -81 0
901 -888 787 0
458 -306 721 0
879 638 945 0
271 -224 749 0
144 387 398 0
-642 77 718 0
607 515 -346 0
-409 855 -573 0
-803 -567 121 0
-525 721 507 0
957 622 746 0
-743 79 -52 0
815 -957 41 0
-759 -227 -264 0
-507 722 -650 0
257 715 78 0
974 322 -592 0
671 -730 798 0
595 -885 -364 0
716 761 437 0
222 -717 -58 0
-968 -811 488 0
-371 977 -444 0
-411 -736 -23 0
-26 -594 96 0
-27 -850 811 0
457 175 -132 0
-48 -846 -213 0
-846 -440 449 0
-561 -155 -209 0
-997 729 -277 0
406 -696 -439 0
893 418 -416 0
-337 180 -503 0
-711 -205 448 0
-806 -583 650 0
968 -39 824 0
-99 439 21 0
664 -284 813 0
-112 -196 319 0
673 545 47 0
-949 -950 94 0
740 -843 511 0
507 -531 -690 0
-9 593 246 0
-456 750 -829 0
-105 718 -219 0
281 -816 -657 0
-301 831 -292 0
-113 -943 840 0
-432 -615 -384 0
830 -915 685 0
924 6 879 0
-434 512 -409 0
476 872 353 0
-721 -328 103 0
-901 -784 -820 0
472 416 987 0
480 -717 -818 0
-772 181 112 0
963 -612 78 0
-346 794 -992 0
382 717 350 0
261 -150 861 0
21 977 733 0
374 -698 412 0
-476 -950 547 0
647 -421 963 0
-633 -901 -679 0
802 -24 -859 0
-913 -986 -823 0
-990 -683 -616 0
-334 -64 684 0
-683 676 -833 0
895 697 -810 0
-627 -70 -859 0
390 897 160 0
937 -543 933 0
899 527 185 0
-577 329 560 0
-787 593 897 0
-961 -583 -579 0
928 268 -994 0
611 302 22 0
796 196 718 0
957 175 139 0
167 564 35 0
-326 500 -577 0
610 398 455 0
794 326 -783 0
-353 -113 -376 0
-249 425 310 0
-179 -353 -577 0
-525 315 -878 0
-546 -110 425 0
615 -66 599 0
753 584 163 0
-787 -910 662 0
-715 -519 -60 0
-169 665 -385 0
304 -17 -849 0
31 -618 626 0
-340 148 -978 0
268 -672 644 0
497 -569 -754 0
921 -183 -171 0
